word,review_html,content_url
gain,https://www.codecademy.com/review-cards/5ce4a8f85f1de84579861e84,https://www.codecademy.com/paths/data-science/tracks/dspath-supervised/modules/decision-trees/lessons/ml-decision-trees
pruning,https://www.codecademy.com/review-cards/5ce160295f1de8675216a851,https://www.codecademy.com/paths/data-science/tracks/dspath-supervised/modules/decision-trees/lessons/ml-decision-trees
leaf,https://www.codecademy.com/review-cards/5ce16314af246d03785d50d0,https://www.codecademy.com/paths/data-science/tracks/dspath-supervised/modules/decision-trees/lessons/ml-decision-trees
impurity,https://www.codecademy.com/review-cards/5cd860ad5f1de864f11509f6,https://www.codecademy.com/paths/data-science/tracks/dspath-supervised/modules/decision-trees/lessons/ml-decision-trees
decision,https://www.codecademy.com/review-cards/5cd4ba7caf246d5c5e473b08,https://www.codecademy.com/paths/data-science/tracks/dspath-supervised/modules/decision-trees/lessons/ml-decision-trees
represent,https://www.codecademy.com/review-cards/5cd4b76d5f1de8650d150142,https://www.codecademy.com/paths/data-science/tracks/dspath-supervised/modules/decision-trees/lessons/ml-decision-trees
efficiency,https://www.codecademy.com/review-cards/5ec56fad784b25001180155b,https://www.codecademy.com/courses/premium-unit-28-interview-skills/lessons/technical-interview-wb
solution,https://www.codecademy.com/review-cards/5ec2dd402bdf160011cf2763,https://www.codecademy.com/courses/premium-unit-28-interview-skills/lessons/technical-interview-wb
outlined,https://www.codecademy.com/review-cards/5ec43493d9fbc70012d41f80,https://www.codecademy.com/courses/premium-unit-28-interview-skills/lessons/technical-interview-wb
edge,https://www.codecademy.com/review-cards/5ec1f128fdc2670011971f3a,https://www.codecademy.com/courses/premium-unit-28-interview-skills/lessons/technical-interview-wb
problem,https://www.codecademy.com/review-cards/5ec16b69d9fbc70012d417a7,https://www.codecademy.com/courses/premium-unit-28-interview-skills/lessons/technical-interview-wb
test,https://www.codecademy.com/review-cards/5c6c78e5f242fc2b8d1321ff,https://www.codecademy.com/courses/retrieval-based-chatbots/lessons/language-model-bag-of-words
word,https://www.codecademy.com/review-cards/5c6c5bd939652c0222b8d237,https://www.codecademy.com/courses/retrieval-based-chatbots/lessons/language-model-bag-of-words
perplexity,https://www.codecademy.com/review-cards/5c6f126c5df315155e6cf759,https://www.codecademy.com/courses/retrieval-based-chatbots/lessons/language-model-bag-of-words
smoothing,https://www.codecademy.com/review-cards/5c6e9de7f242fc56fc80fcde,https://www.codecademy.com/courses/retrieval-based-chatbots/lessons/language-model-bag-of-words
squids,https://www.codecademy.com/review-cards/5c6d1f335df3156f26ac8dc3,https://www.codecademy.com/courses/retrieval-based-chatbots/lessons/language-model-bag-of-words
extraction,https://www.codecademy.com/review-cards/5c6d1ecd1d19725ecca428cb,https://www.codecademy.com/courses/retrieval-based-chatbots/lessons/language-model-bag-of-words
file,https://www.codecademy.com/review-cards/5e9d113ba98c330012fa6ddd,https://www.codecademy.com/courses/learn-php/lessons/logical-operators-and-compound-conditions
alternate,https://www.codecademy.com/review-cards/5e9d08d0de80d9001211c190,https://www.codecademy.com/courses/learn-php/lessons/logical-operators-and-compound-conditions
precedence,https://www.codecademy.com/review-cards/5e9cc59c59d4d600118f71dc,https://www.codecademy.com/courses/learn-php/lessons/logical-operators-and-compound-conditions
nested,https://www.codecademy.com/review-cards/5e9b413ffdafb30014ec1a71,https://www.codecademy.com/courses/learn-php/lessons/logical-operators-and-compound-conditions
expression,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0df8,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/introduction-to-python-and-chatbots/modules/learn-python3-control-flow/lessons/python-control-flow
operator,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e00,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/introduction-to-python-and-chatbots/modules/learn-python3-control-flow/lessons/python-control-flow
greater,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0dfa,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/introduction-to-python-and-chatbots/modules/learn-python3-control-flow/lessons/python-control-flow
try,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e1a,https://www.codecademy.com/paths/build-chatbots-with-python/tracks/introduction-to-python-and-chatbots/modules/learn-python3-control-flow/lessons/python-control-flow
case,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dcd,https://www.codecademy.com/courses/bapi-javascript-conditionals-and-functions/lessons/control-flow
true,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dbc,https://www.codecademy.com/courses/bapi-javascript-conditionals-and-functions/lessons/control-flow
control,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0de6,https://www.codecademy.com/courses/bapi-javascript-conditionals-and-functions/lessons/control-flow
invert,https://www.codecademy.com/review-cards/5b561eba646caa563fda0d70,https://www.codecademy.com/courses/bapi-javascript-conditionals-and-functions/lessons/control-flow
write,https://www.codecademy.com/review-cards/5ebcb79fd9fbc70012d40f4f,https://www.codecademy.com/courses/learn-python-3/lessons/learn-python-files
apply,https://www.codecademy.com/review-cards/5c511c5cf242fc7f56cc54f1,https://www.codecademy.com/courses/introduction-to-pandas-for-finance/lessons/pandas-ii
apply,https://www.codecademy.com/review-cards/5c511c5cf242fc7f56cc54f1,https://www.codecademy.com/courses/data-manipulation-in-python-dvp/lessons/pandas-ii-b
head,https://www.codecademy.com/review-cards/5c763edaf242fc52ce24d49e,https://www.codecademy.com/courses/premium-unit-24-linear-data-structures/lessons/learn-linked-lists-general
linked,https://www.codecademy.com/review-cards/5c76427b1d1972473c8e8914,https://www.codecademy.com/courses/premium-unit-24-linear-data-structures/lessons/learn-linked-lists-general
data,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0de7,https://www.codecademy.com/courses/introduction-to-javascript/lessons/introduction-to-javascript
powers,https://www.codecademy.com/review-cards/5b561eb9646caa563fda0d58,https://www.codecademy.com/courses/introduction-to-javascript/lessons/introduction-to-javascript
libraries,https://www.codecademy.com/review-cards/5b561eba646caa563fda0d5e,https://www.codecademy.com/courses/introduction-to-javascript/lessons/introduction-to-javascript
period,https://www.codecademy.com/review-cards/5b561eba646caa563fda0d5f,https://www.codecademy.com/courses/introduction-to-javascript/lessons/introduction-to-javascript
quotes,https://www.codecademy.com/review-cards/5b561eba646caa563fda0d69,https://www.codecademy.com/courses/introduction-to-javascript/lessons/introduction-to-javascript
renamed,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dea,https://www.codecademy.com/paths/data-science/tracks/sql-basics/modules/dspath-sql-queries/lessons/queries
wildcard,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0dee,https://www.codecademy.com/paths/data-science/tracks/sql-basics/modules/dspath-sql-queries/lessons/queries
limit,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0df4,https://www.codecademy.com/paths/data-science/tracks/sql-basics/modules/dspath-sql-queries/lessons/queries
either,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0df3,https://www.codecademy.com/paths/data-science/tracks/sql-basics/modules/dspath-sql-queries/lessons/queries
match,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0ded,https://www.codecademy.com/paths/data-science/tracks/sql-basics/modules/dspath-sql-queries/lessons/queries
madison,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dcf,https://www.codecademy.com/paths/data-science/tracks/sql-basics/modules/dspath-sql-queries/lessons/queries
document,https://www.codecademy.com/review-cards/5b561ebb646caa563fda0d94,https://www.codecademy.com/courses/build-websites-intro/lessons/html-document-standards
target,https://www.codecademy.com/review-cards/5b561ebb646caa563fda0d9c,https://www.codecademy.com/courses/build-websites-intro/lessons/html-document-standards
link,https://www.codecademy.com/review-cards/5b561ebb646caa563fda0d8e,https://www.codecademy.com/courses/build-websites-intro/lessons/html-document-standards
paths,https://www.codecademy.com/review-cards/5b561ebb646caa563fda0d9d,https://www.codecademy.com/courses/build-websites-intro/lessons/html-document-standards
title,https://www.codecademy.com/review-cards/5bfc30721d197220b17528ce,https://www.codecademy.com/paths/computer-science/tracks/cspath-python-objects/modules/cspath-python-strings/lessons/string-methods
upper,https://www.codecademy.com/review-cards/5bfc24315df3154960e424c4,https://www.codecademy.com/paths/computer-science/tracks/cspath-python-objects/modules/cspath-python-strings/lessons/string-methods
strip,https://www.codecademy.com/review-cards/5c0176b45df31549d2e33754,https://www.codecademy.com/paths/computer-science/tracks/cspath-python-objects/modules/cspath-python-strings/lessons/string-methods
split,https://www.codecademy.com/review-cards/5bfaefdd5df31549b8e423ab,https://www.codecademy.com/paths/computer-science/tracks/cspath-python-objects/modules/cspath-python-strings/lessons/string-methods
lower,https://www.codecademy.com/review-cards/5c005fdf39652c179391899f,https://www.codecademy.com/paths/computer-science/tracks/cspath-python-objects/modules/cspath-python-strings/lessons/string-methods
replace,https://www.codecademy.com/review-cards/5c005eb339652c173a9189e6,https://www.codecademy.com/paths/computer-science/tracks/cspath-python-objects/modules/cspath-python-strings/lessons/string-methods
occurrence,https://www.codecademy.com/review-cards/5bfc3cd95df315493ee424db,https://www.codecademy.com/paths/computer-science/tracks/cspath-python-objects/modules/cspath-python-strings/lessons/string-methods
image,https://www.codecademy.com/review-cards/5c6e62871d19727ee58cb8ba,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-4-making-website-responsive/modules/premium-learn-responsive-design/lessons/sizing-elements
font,https://www.codecademy.com/review-cards/5c6e74c839652c5bf190969d,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-4-making-website-responsive/modules/premium-learn-responsive-design/lessons/sizing-elements
percentages,https://www.codecademy.com/review-cards/5c6e785c1d19727ee58cb8e4,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-4-making-website-responsive/modules/premium-learn-responsive-design/lessons/sizing-elements
em,https://www.codecademy.com/review-cards/5c6e772f39652c5bab909af4,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-4-making-website-responsive/modules/premium-learn-responsive-design/lessons/sizing-elements
footer,https://www.codecademy.com/review-cards/5ddb8b43b670c0001242d7e8,https://www.codecademy.com/courses/premium-unit-5-making-website-accessible/lessons/semantic-html
article,https://www.codecademy.com/review-cards/5ddbbe836b2a37001141b51f,https://www.codecademy.com/courses/premium-unit-5-making-website-accessible/lessons/semantic-html
aside,https://www.codecademy.com/review-cards/5ddbd6b0bf0a6f00118ef77c,https://www.codecademy.com/courses/premium-unit-5-making-website-accessible/lessons/semantic-html
audio,https://www.codecademy.com/review-cards/5ddaef04ad3c930011e17646,https://www.codecademy.com/courses/premium-unit-5-making-website-accessible/lessons/semantic-html
semantic,https://www.codecademy.com/review-cards/5dd0e898e3c5b20011d38750,https://www.codecademy.com/courses/premium-unit-5-making-website-accessible/lessons/semantic-html
aggregate,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dd9,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-19-intro-to-sql-with-postgresql/modules/premium-performing-sql-calculations/lessons/aggregate-functions
max,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e16,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-19-intro-to-sql-with-postgresql/modules/premium-performing-sql-calculations/lessons/aggregate-functions
sum,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dd6,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-19-intro-to-sql-with-postgresql/modules/premium-performing-sql-calculations/lessons/aggregate-functions
round,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0df6,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-19-intro-to-sql-with-postgresql/modules/premium-performing-sql-calculations/lessons/aggregate-functions
clause,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e02,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-19-intro-to-sql-with-postgresql/modules/premium-performing-sql-calculations/lessons/aggregate-functions
group,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0df7,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-19-intro-to-sql-with-postgresql/modules/premium-performing-sql-calculations/lessons/aggregate-functions
rating,https://www.codecademy.com/review-cards/5b561ebd646caa563fda0e01,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-19-intro-to-sql-with-postgresql/modules/premium-performing-sql-calculations/lessons/aggregate-functions
smallest,https://www.codecademy.com/review-cards/5c8bfec5a2bddf5dcba84645,https://www.codecademy.com/courses/search-algorithms/lessons/linear-implementation
linear,https://www.codecademy.com/review-cards/5c8b3f10a2bddf5dbaa8461f,https://www.codecademy.com/courses/search-algorithms/lessons/linear-implementation
search,https://www.codecademy.com/review-cards/5c8b3bfaa2bddf5d83a845cd,https://www.codecademy.com/courses/search-algorithms/lessons/linear-implementation
found,https://www.codecademy.com/review-cards/5c8bfcb93709022cbaee48f3,https://www.codecademy.com/courses/search-algorithms/lessons/linear-implementation
returned,https://www.codecademy.com/review-cards/5c8bf34caf246d0a66430869,https://www.codecademy.com/courses/search-algorithms/lessons/linear-implementation
expressed,https://www.codecademy.com/review-cards/5c8bef0c3709022d26ee487a,https://www.codecademy.com/courses/search-algorithms/lessons/linear-implementation
best,https://www.codecademy.com/review-cards/5c8b6ef63709022d26ee4800,https://www.codecademy.com/courses/search-algorithms/lessons/linear-implementation
smallest,https://www.codecademy.com/review-cards/5c8bfec5a2bddf5dcba84645,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
linear,https://www.codecademy.com/review-cards/5c8b3f10a2bddf5dbaa8461f,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
search,https://www.codecademy.com/review-cards/5c8b3bfaa2bddf5d83a845cd,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
average,https://www.codecademy.com/review-cards/5e20acbf9f60b100119b58e5,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
found,https://www.codecademy.com/review-cards/5c8bfcb93709022cbaee48f3,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
returned,https://www.codecademy.com/review-cards/5c8bf34caf246d0a66430869,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
expressed,https://www.codecademy.com/review-cards/5c8bef0c3709022d26ee487a,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
best,https://www.codecademy.com/review-cards/5c8b6ef63709022d26ee4800,https://www.codecademy.com/courses/search-algorithms/lessons/linear-conceptual
matrix,https://www.codecademy.com/review-cards/5eb982108ea4fc00117b06c3,https://www.codecademy.com/courses/introduction-to-programming-in-r/lessons/basic-data-structures-in-r
vector,https://www.codecademy.com/review-cards/5c79cb9b1d19721341b2a232,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-vectors
pointer,https://www.codecademy.com/review-cards/5c8e83a0a2bddf5d95a848f3,https://www.codecademy.com/paths/pass-the-technical-interview-with-javascript/tracks/nonlinear-data-structures-js/modules/binary-trees-and-search-trees-js/lessons/binary-conceptual
goal,https://www.codecademy.com/review-cards/5e1beb8e9f60b100119b4eaf,https://www.codecademy.com/paths/pass-the-technical-interview-with-javascript/tracks/nonlinear-data-structures-js/modules/binary-trees-and-search-trees-js/lessons/binary-conceptual
approach,https://www.codecademy.com/review-cards/5c8e96a55f1de80f514f65d1,https://www.codecademy.com/paths/pass-the-technical-interview-with-javascript/tracks/nonlinear-data-structures-js/modules/binary-trees-and-search-trees-js/lessons/binary-conceptual
half,https://www.codecademy.com/review-cards/5c8be5bd3709022d02ee4950,https://www.codecademy.com/paths/pass-the-technical-interview-with-javascript/tracks/nonlinear-data-structures-js/modules/binary-trees-and-search-trees-js/lessons/binary-conceptual
pointer,https://www.codecademy.com/review-cards/5c8e83a0a2bddf5d95a848f3,https://www.codecademy.com/courses/search-algorithms/lessons/binary-implementation
approach,https://www.codecademy.com/review-cards/5c8e96a55f1de80f514f65d1,https://www.codecademy.com/courses/search-algorithms/lessons/binary-implementation
half,https://www.codecademy.com/review-cards/5c8be5bd3709022d02ee4950,https://www.codecademy.com/courses/search-algorithms/lessons/binary-implementation
products,https://www.codecademy.com/review-cards/5eb7f684e7f48900178d52d6,https://www.codecademy.com/courses/learn-r/lessons/r-multiple-tables
information,https://www.codecademy.com/review-cards/5dd05be0e013170013718ae5,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-12-async-javascript-http-requests/modules/premium-learn-html-forms/lessons/html-forms
label,https://www.codecademy.com/review-cards/5c381e3439652c2ebffd105c,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-12-async-javascript-http-requests/modules/premium-learn-html-forms/lessons/html-forms
form,https://www.codecademy.com/review-cards/5c9ddad75f1de879ebcae33d,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-12-async-javascript-http-requests/modules/premium-learn-html-forms/lessons/html-forms
radio,https://www.codecademy.com/review-cards/5c32bc4cf242fc110f7c107f,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-12-async-javascript-http-requests/modules/premium-learn-html-forms/lessons/html-forms
slider,https://www.codecademy.com/review-cards/5c381a6b1d19727f4fde681d,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-12-async-javascript-http-requests/modules/premium-learn-html-forms/lessons/html-forms
censored,https://www.codecademy.com/review-cards/5c3a4c96f242fc59567c26e0,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-12-async-javascript-http-requests/modules/premium-learn-html-forms/lessons/html-forms
submit,https://www.codecademy.com/review-cards/5c635f591d197261d0c1bdfc,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-12-async-javascript-http-requests/modules/premium-learn-html-forms/lessons/html-forms
students,https://www.codecademy.com/review-cards/5eb7f6164ee0360015c18832,https://www.codecademy.com/courses/working-with-data-in-r-skill-path/lessons/r-aggregates
frame,https://www.codecademy.com/review-cards/5eb7f5fffdc2670011970a06,https://www.codecademy.com/courses/working-with-data-in-r-skill-path/lessons/r-aggregates
package,https://www.codecademy.com/review-cards/5cd2c3ba5f1de864fc14f8bb,https://www.codecademy.com/courses/working-with-data-in-r-skill-path/lessons/r-aggregates
address,https://www.codecademy.com/review-cards/5eb5c7f22bdf160011cf11e4,https://www.codecademy.com/courses/learn-go/lessons/learn-go-addresses-and-pointers
go,https://www.codecademy.com/review-cards/5ea501ae99771f00114ea1f5,https://www.codecademy.com/courses/learn-go/lessons/learn-go-introduction
doc,https://www.codecademy.com/review-cards/5ea712b499771f00114ea597,https://www.codecademy.com/courses/learn-go/lessons/learn-go-introduction
seed,https://www.codecademy.com/review-cards/5eb440024ee0360015c181f8,https://www.codecademy.com/courses/learn-go/lessons/learn-go-conditionals
sick,https://www.codecademy.com/review-cards/5eb1beb6cedabe001256a323,https://www.codecademy.com/courses/learn-go/lessons/learn-go-conditionals
table,https://www.codecademy.com/review-cards/5bc31a795df3151a28d76e58,https://www.codecademy.com/courses/learn-sql/lessons/manipulation
edit,https://www.codecademy.com/review-cards/5bc32d1f1d197274f6e1318a,https://www.codecademy.com/courses/learn-sql/lessons/manipulation
bool,https://www.codecademy.com/review-cards/5d4222da225df336f4242edf,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-variables
double,https://www.codecademy.com/review-cards/5d42194992bc1c410cff0885,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-variables
save,https://www.codecademy.com/review-cards/5cb06bdb5f1de87da04f6ba1,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-variables
user,https://www.codecademy.com/review-cards/5d426ff6bc78fb3c3bef065d,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-variables
char,https://www.codecademy.com/review-cards/5caefe73af246d214cf2a4cd,https://www.codecademy.com/paths/introduction-to-android-with-java/tracks/getting-started-IADWJ/modules/learn-java-variables/lessons/learn-java-variables
compile,https://www.codecademy.com/review-cards/5cb0611d37090210d7df3857,https://www.codecademy.com/paths/introduction-to-android-with-java/tracks/getting-started-IADWJ/modules/learn-java-variables/lessons/learn-java-variables
primitive,https://www.codecademy.com/review-cards/5cbe618d5f1de83411c3e68d,https://www.codecademy.com/paths/introduction-to-android-with-java/tracks/getting-started-IADWJ/modules/learn-java-variables/lessons/learn-java-variables
counter,https://www.codecademy.com/review-cards/5cad99225f1de806a770431b,https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-loops
body,https://www.codecademy.com/review-cards/5cb2f5913709021060df3b4b,https://www.codecademy.com/courses/learn-java/lessons/learn-java-methods
return,https://www.codecademy.com/review-cards/5cb066a93709021090df3b87,https://www.codecademy.com/courses/learn-java/lessons/learn-java-methods
java,https://www.codecademy.com/review-cards/5c894299af246d0d72266b42,https://www.codecademy.com/courses/learn-java/lessons/learn-java-methods
signature,https://www.codecademy.com/review-cards/5cb1b965af246d214cf2aad1,https://www.codecademy.com/courses/learn-java/lessons/learn-java-methods
labs,https://www.codecademy.com/review-cards/5eb1479598a4da0011ad6a67,https://www.codecademy.com/paths/analyze-data-with-r/tracks/data-visualization-in-r-skill-path/modules/ggplot2-data-visualization-with-r/lessons/intro-visualization-ggplot2-r
mappings,https://www.codecademy.com/review-cards/5eab39933f93300015173c78,https://www.codecademy.com/paths/analyze-data-with-r/tracks/data-visualization-in-r-skill-path/modules/ggplot2-data-visualization-with-r/lessons/intro-visualization-ggplot2-r
plot,https://www.codecademy.com/review-cards/5ea5958199771f00114ea224,https://www.codecademy.com/paths/analyze-data-with-r/tracks/data-visualization-in-r-skill-path/modules/ggplot2-data-visualization-with-r/lessons/intro-visualization-ggplot2-r
constructor,https://www.codecademy.com/review-cards/5c893d3c3709027da3cadb16,https://www.codecademy.com/courses/learn-java/lessons/java-introduction-to-classes
dot,https://www.codecademy.com/review-cards/5cb06776370902109fdf3b18,https://www.codecademy.com/courses/learn-java/lessons/java-introduction-to-classes
instance,https://www.codecademy.com/review-cards/5cb05e905f1de87dd64f6a4f,https://www.codecademy.com/courses/learn-java/lessons/java-introduction-to-classes
state,https://www.codecademy.com/review-cards/5cb1b24baf246d213ff2af27,https://www.codecademy.com/courses/learn-java/lessons/java-introduction-to-classes
extends,https://www.codecademy.com/review-cards/5eb0c564c9f44a0016640d75,https://www.codecademy.com/courses/learn-php/lessons/php-classes
header,https://www.codecademy.com/review-cards/5eb0ab4160fb3200167406bf,https://www.codecademy.com/courses/learn-php/lessons/introduction-to-php-form-validation
age,https://www.codecademy.com/review-cards/5eb0469dc9f44a0016640907,https://www.codecademy.com/courses/learn-go/lessons/learn-go-fmt-package
cool,https://www.codecademy.com/review-cards/5eac84c5c109280011666a38,https://www.codecademy.com/courses/learn-go/lessons/learn-go-fmt-package
continue,https://www.codecademy.com/review-cards/5e41d2c387d1840011e0c110,https://www.codecademy.com/courses/learn-swift/lessons/swift-loops
bound,https://www.codecademy.com/review-cards/5e41c393c1afc000115638ac,https://www.codecademy.com/courses/learn-swift/lessons/swift-loops
stride,https://www.codecademy.com/review-cards/5e41c4f6b17cac00166426e6,https://www.codecademy.com/courses/learn-swift/lessons/swift-loops
placeholder,https://www.codecademy.com/review-cards/5e41d608a6ab8e0012288776,https://www.codecademy.com/courses/learn-swift/lessons/swift-loops
evaluated,https://www.codecademy.com/review-cards/5eaf63ae784b2500117fdcb9,https://www.codecademy.com/courses/learn-php/lessons/php-loops
quantity,https://www.codecademy.com/review-cards/5eab3283d6e180001184958d,https://www.codecademy.com/courses/learn-go/lessons/learn-go-variables-and-types
zero,https://www.codecademy.com/review-cards/5eaa2ee49be26d0015309565,https://www.codecademy.com/courses/learn-go/lessons/learn-go-variables-and-types
var,https://www.codecademy.com/review-cards/5ea8c30c32f098001378c98c,https://www.codecademy.com/courses/learn-go/lessons/learn-go-variables-and-types
unnamed,https://www.codecademy.com/review-cards/5ea8705432f098001378c728,https://www.codecademy.com/courses/learn-go/lessons/learn-go-variables-and-types
string,https://www.codecademy.com/review-cards/5eaae86fd6e18000118493fc,https://www.codecademy.com/courses/learn-c-sharp/lessons/csharp-string-the-exception
hash,https://www.codecademy.com/review-cards/5c19c50a1d197228675e2852,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-25-complex-data-structures/modules/premium-hash-maps-js/lessons/hash-maps-concepts
paired,https://www.codecademy.com/review-cards/5c19d7aff242fc6932bd9898,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-25-complex-data-structures/modules/premium-hash-maps-js/lessons/hash-maps-concepts
derived,https://www.codecademy.com/review-cards/5ea9ce440fb6ed0011041706,https://www.codecademy.com/courses/build-web-apps-asp-net-intermediate-c-sharp/lessons/csharp-reference-fundamentals
compared,https://www.codecademy.com/review-cards/5ea9c4cb9f32230011bd43ad,https://www.codecademy.com/courses/build-web-apps-asp-net-intermediate-c-sharp/lessons/csharp-reference-fundamentals
upcasting,https://www.codecademy.com/review-cards/5ea3074eab60510011d210a6,https://www.codecademy.com/courses/build-web-apps-asp-net-intermediate-c-sharp/lessons/csharp-reference-fundamentals
functionality,https://www.codecademy.com/review-cards/5ea2f6a7dbcbaf001190390c,https://www.codecademy.com/courses/build-web-apps-asp-net-intermediate-c-sharp/lessons/csharp-reference-fundamentals
hierarchy,https://www.codecademy.com/review-cards/5ea2f28e46abca00118ce2b3,https://www.codecademy.com/courses/build-web-apps-asp-net-intermediate-c-sharp/lessons/csharp-reference-fundamentals
error,https://www.codecademy.com/review-cards/5c76bb06f242fc1a0b3c4e2d,https://www.codecademy.com/courses/webdev-intermediate-javascript/lessons/error-handling
throw,https://www.codecademy.com/review-cards/5cc50792af246d6f9089d5b5,https://www.codecademy.com/courses/webdev-intermediate-javascript/lessons/error-handling
features,https://www.codecademy.com/review-cards/5ea27dc84d366c0013589bf3,https://www.codecademy.com/courses/perceptrons-and-neural-nets-skill-path/lessons/perceptron
bias,https://www.codecademy.com/review-cards/5ea3bc02edadbe0011931fd4,https://www.codecademy.com/courses/perceptrons-and-neural-nets-skill-path/lessons/perceptron
activation,https://www.codecademy.com/review-cards/5ea28fba12f72f001237705e,https://www.codecademy.com/courses/perceptrons-and-neural-nets-skill-path/lessons/perceptron
weight,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0ddc,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-2-building-your-front-end/modules/premium-learn-css-selectors-visual-rules/lessons/css-visual-rules
opacity,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dc5,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-2-building-your-front-end/modules/premium-learn-css-selectors-visual-rules/lessons/css-visual-rules
alignment,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dc6,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-2-building-your-front-end/modules/premium-learn-css-selectors-visual-rules/lessons/css-visual-rules
background,https://www.codecademy.com/review-cards/5b561eba646caa563fda0d76,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-2-building-your-front-end/modules/premium-learn-css-selectors-visual-rules/lessons/css-visual-rules
color,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dc3,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-2-building-your-front-end/modules/premium-learn-css-selectors-visual-rules/lessons/css-visual-rules
rule,https://www.codecademy.com/review-cards/5b561ebc646caa563fda0dd1,https://www.codecademy.com/paths/premium-fswd-react-postgres/tracks/premium-unit-2-building-your-front-end/modules/premium-learn-css-selectors-visual-rules/lessons/css-visual-rules
streams,https://www.codecademy.com/review-cards/5ea33a7fc5c01a00124ec268,https://www.codecademy.com/courses/bapi-learn-express/lessons/node
needs,https://www.codecademy.com/review-cards/5ea32815fcd0ef0011f94fcb,https://www.codecademy.com/courses/bapi-learn-express/lessons/node
